Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Trea Turner","PHI",1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,16252
2023,"Nick Gordon","MIN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337
2023,"Pablo Reyes","BOS",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16357
2023,"Michael Conforto","SFG",10,19,17,4,4,0,0,0,3,0,1,0,4,1,0,0,1,0,0,0.235294117,16376
2023,"Jordan Luplow","MIN",4,7,6,3,2,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0.5,16424
2023,"Christian Arroyo","BOS",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16434
2023,"Ryan O'Hearn","BAL",4,5,5,2,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0.4,16442
2023,"Kyle Schwarber","PHI",14,32,25,4,0,1,0,3,5,6,6,0,11,1,0,0,0,0,0,0.16,16478
2023,"Forrest Wall","ATL",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16496
2023,"Matt Chapman","TOR",12,22,20,7,4,2,0,1,6,3,2,0,5,0,0,0,1,1,0,0.35,16505
2023,"Isiah Kiner-Falefa","NYY",5,7,6,1,1,0,0,0,1,0,1,0,3,0,0,0,1,1,0,0.166666666,16512
2023,"Mauricio Dubon","HOU",2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,16530
2023,"Danny Jansen","TOR",3,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16535
2023,"Ozzie Albies","ATL",10,29,28,13,8,3,0,2,4,6,1,0,2,0,0,0,1,0,0,0.464285714,16556
2023,"Connor Joe","PIT",13,38,33,13,10,1,1,1,8,5,4,0,6,1,0,0,0,0,0,0.393939393,16572
2023,"Luis Urias","MIL",2,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,16622
2023,"Jason Vosler","CIN",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16686
2023,"Jonah Heim","TEX",5,10,8,5,5,0,0,0,2,3,1,0,1,0,1,0,0,0,0,0.625,16930
2023,"Lane Thomas","WSN",3,7,6,2,2,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0.333333333,16939
2023,"Gleyber Torres","NYY",10,21,16,6,4,0,0,2,2,4,4,0,3,0,1,0,0,0,1,0.375,16997
2023,"Edmundo Sosa","PHI",1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17022
2023,"Alex Verdugo","BOS",6,7,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,17027
2023,"Ramon Laureano","2 Tms",14,28,26,9,5,2,1,1,5,4,2,0,7,0,0,0,1,0,0,0.346153846,17128
2023,"Chad Wallach","LAA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17161
2023,"Yoan Moncada","CHW",20,34,31,9,5,2,0,2,4,6,3,0,12,0,0,0,0,0,0,0.29032258,17232
2023,"Jorge Mateo","BAL",4,11,11,3,3,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0.272727272,17273
2023,"Michael Chavis","WSN",1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,17321
2023,"Willi Castro","MIN",8,22,19,4,3,1,0,0,2,1,3,0,4,0,0,0,1,2,1,0.210526315,17338
2023,"Jose Siri","TBR",4,8,8,5,2,2,0,1,2,4,0,0,3,0,0,0,0,1,0,0.625,17452
2023,"Kevin Newman","CIN",11,26,24,8,5,1,0,2,6,5,2,0,3,0,0,0,0,0,0,0.333333333,17696
2023,"DJ Stewart","NYM",4,5,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,17766
2023,"Willie Calhoun","NYY",4,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17838
2023,"Tyler Nevin","DET",3,7,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,17893
2023,"Andrew Benintendi","CHW",3,6,6,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333333333,17901
